Date,Units Sold,IQR_Anomaly
2022-01-13,247,0
2022-01-13,159,0
2022-01-13,80,0
2022-01-13,166,0
2022-01-13,32,0
2022-01-13,189,0
2022-01-13,78,0
2022-01-13,2,0
2022-01-13,13,0
2022-01-13,114,0
2022-01-13,6,0
2022-01-13,63,0
2022-01-13,123,0
2022-01-13,73,0
2022-01-13,172,0
2022-01-13,251,0
2022-01-13,191,0
2022-01-13,172,0
2022-01-13,265,0
2022-01-13,319,0
2022-01-13,129,0
2022-01-13,15,0
2022-01-13,51,0
2022-01-13,236,0
2022-01-13,9,0
2022-01-13,374,0
2022-01-13,85,0
2022-01-13,6,0
2022-01-13,49,0
2022-01-13,403,0
2022-01-13,251,0
2022-01-14,177,0
2022-01-14,236,0
2022-01-14,61,0
2022-01-14,160,0
2022-01-14,144,0
2022-01-14,38,0
2022-01-14,126,0
2022-01-14,110,0
2022-01-14,32,0
2022-01-14,65,0
2022-01-14,70,0
2022-01-14,227,0
2022-01-14,413,0
2022-01-14,117,0
2022-01-14,14,0
2022-01-14,94,0
2022-01-14,129,0
2022-01-14,216,0
2022-01-14,163,0
2022-01-14,48,0
2022-01-14,45,0
2022-01-14,36,0
2022-01-14,43,0
2022-01-14,199,0
2022-01-14,63,0
2022-01-14,86,0
2022-01-14,53,0
2022-01-14,41,0
2022-01-14,136,0
2022-01-14,326,0
2022-01-14,25,0
2022-01-14,56,0
2022-01-14,76,0
2022-01-14,50,0
2022-01-14,96,0
2022-01-14,23,0
2022-01-14,12,0
2022-01-14,95,0
2022-01-14,195,0
2022-01-14,208,0
2022-01-14,76,0
2022-01-14,35,0
2022-01-14,22,0
2022-01-14,51,0
2022-01-14,182,0
2022-01-14,86,0
2022-01-14,36,0
2022-01-14,25,0
2022-01-14,224,0
2022-01-14,144,0
2022-01-14,29,0
2022-01-14,68,0
2022-01-14,291,0
2022-01-14,137,0
2022-01-14,60,0
2022-01-14,210,0
2022-01-14,117,0
2022-01-14,18,0
2022-01-14,388,0
2022-01-14,188,0
2022-01-14,39,0
2022-01-14,85,0
2022-01-14,123,0
2022-01-14,91,0
2022-01-14,31,0
2022-01-14,77,0
2022-01-14,101,0
2022-01-14,383,0
2022-01-14,283,0
2022-01-14,255,0
2022-01-14,294,0
2022-01-14,41,0
2022-01-14,249,0
2022-01-14,304,0
2022-01-14,324,0
2022-01-14,58,0
2022-01-14,155,0
2022-01-14,328,0
2022-01-14,76,0
2022-01-14,40,0
2022-01-14,63,0
2022-01-14,188,0
2022-01-14,198,0
2022-01-14,71,0
2022-01-14,126,0
2022-01-14,144,0
2022-01-14,256,0
2022-01-14,84,0
2022-01-14,165,0
2022-01-14,20,0
2022-01-14,239,0
2022-01-14,56,0
2022-01-14,21,0
2022-01-14,80,0
2022-01-14,292,0
2022-01-14,348,0
2022-01-14,274,0
2022-01-14,222,0
2022-01-14,0,0
2022-01-14,81,0
2022-01-15,176,0
2022-01-15,92,0
2022-01-15,90,0
2022-01-15,176,0
2022-01-15,82,0
2022-01-15,145,0
2022-01-15,31,0
2022-01-15,130,0
2022-01-15,169,0
2022-01-15,381,0
2022-01-15,402,0
2022-01-15,55,0
2022-01-15,4,0
2022-01-15,16,0
2022-01-15,115,0
2022-01-15,46,0
2022-01-15,8,0
2022-01-15,29,0
2022-01-15,215,0
2022-01-15,116,0
2022-01-15,19,0
2022-01-15,105,0
2022-01-15,100,0
2022-01-15,105,0
2022-01-15,105,0
2022-01-15,162,0
2022-01-15,4,0
2022-01-15,183,0
2022-01-15,275,0
2022-01-15,82,0
2022-01-15,115,0
2022-01-15,151,0
2022-01-15,69,0
2022-01-15,296,0
2022-01-15,306,0
2022-01-15,303,0
2022-01-15,22,0
2022-01-15,110,0
2022-01-15,55,0
2022-01-15,98,0
2022-01-15,212,0
2022-01-15,383,0
2022-01-15,145,0
2022-01-15,296,0
2022-01-15,118,0
2022-01-15,28,0
2022-01-15,270,0
2022-01-15,55,0
2022-01-15,91,0
2022-01-15,171,0
2022-01-15,236,0
2022-01-15,113,0
2022-01-15,366,0
2022-01-15,70,0
2022-01-15,168,0
2022-01-15,79,0
2022-01-15,156,0
2022-01-15,87,0
2022-01-15,174,0
2022-01-15,289,0
2022-01-15,59,0
2022-01-15,116,0
2022-01-15,153,0
2022-01-15,110,0
2022-01-15,41,0
2022-01-15,27,0
2022-01-15,76,0
2022-01-15,139,0
2022-01-15,141,0
2022-01-15,70,0
2022-01-15,139,0
2022-01-15,286,0
2022-01-15,51,0
2022-01-15,230,0
2022-01-15,1,0
2022-01-15,207,0
2022-01-15,129,0
2022-01-15,141,0
2022-01-15,53,0
2022-01-15,317,0
2022-01-15,120,0
2022-01-15,174,0
2022-01-15,323,0
2022-01-15,110,0
2022-01-15,168,0
2022-01-15,47,0
2022-01-15,204,0
2022-01-15,40,0
2022-01-15,11,0
2022-01-15,243,0
2022-01-15,76,0
2022-01-15,21,0
2022-01-15,20,0
2022-01-15,87,0
2022-01-15,428,0
2022-01-15,262,0
2022-01-15,32,0
2022-01-15,62,0
2022-01-15,103,0
2022-01-15,86,0
2022-01-16,97,0
2022-01-16,240,0
2022-01-16,160,0
2022-01-16,81,0
2022-01-16,34,0
2022-01-16,383,0
2022-01-16,7,0
2022-01-16,133,0
2022-01-16,112,0
2022-01-16,119,0
2022-01-16,154,0
2022-01-16,79,0
2022-01-16,482,1
2022-01-16,116,0
2022-01-16,64,0
2022-01-16,455,1
2022-01-16,239,0
2022-01-16,21,0
2022-01-16,249,0
2022-01-16,265,0
2022-01-16,125,0
2022-01-16,29,0
2022-01-16,386,0
2022-01-16,56,0
2022-01-16,64,0
2022-01-16,92,0
2022-01-16,203,0
2022-01-16,4,0
2022-01-16,126,0
2022-01-16,135,0
2022-01-16,329,0
2022-01-16,144,0
2022-01-16,54,0
2022-01-16,190,0
2022-01-16,132,0
2022-01-16,351,0
2022-01-16,345,0
2022-01-16,114,0
2022-01-16,112,0
2022-01-16,206,0
2022-01-16,16,0
2022-01-16,100,0
2022-01-16,45,0
2022-01-16,382,0
2022-01-16,39,0
2022-01-16,106,0
2022-01-16,73,0
2022-01-16,191,0
2022-01-16,269,0
2022-01-16,245,0
2022-01-16,120,0
2022-01-16,15,0
2022-01-16,180,0
2022-01-16,127,0
2022-01-16,195,0
2022-01-16,64,0
2022-01-16,23,0
2022-01-16,15,0
2022-01-16,52,0
2022-01-16,84,0
2022-01-16,170,0
2022-01-16,179,0
2022-01-16,124,0
2022-01-16,352,0
2022-01-16,150,0
2022-01-16,295,0
2022-01-16,198,0
2022-01-16,56,0
2022-01-16,74,0
2022-01-16,79,0
2022-01-16,163,0
2022-01-16,315,0
2022-01-16,170,0
2022-01-16,62,0
2022-01-16,26,0
2022-01-16,61,0
2022-01-16,176,0
2022-01-16,174,0
2022-01-16,100,0
2022-01-16,267,0
2022-01-16,142,0
2022-01-16,40,0
2022-01-16,335,0
2022-01-16,29,0
2022-01-16,53,0
2022-01-16,71,0
2022-01-16,246,0
2022-01-16,168,0
2022-01-16,214,0
2022-01-16,115,0
2022-01-16,357,0
2022-01-16,49,0
2022-01-16,88,0
2022-01-16,289,0
2022-01-16,26,0
2022-01-16,284,0
2022-01-16,2,0
2022-01-16,279,0
2022-01-16,374,0
2022-01-16,223,0
2022-01-17,69,0
2022-01-17,152,0
2022-01-17,18,0
2022-01-17,88,0
2022-01-17,68,0
2022-01-17,195,0
2022-01-17,194,0
2022-01-17,142,0
2022-01-17,28,0
2022-01-17,45,0
2022-01-17,26,0
2022-01-17,120,0
2022-01-17,99,0
2022-01-17,19,0
2022-01-17,25,0
2022-01-17,122,0
2022-01-17,294,0
2022-01-17,151,0
2022-01-17,23,0
2022-01-17,25,0
2022-01-17,33,0
2022-01-17,24,0
2022-01-17,199,0
2022-01-17,368,0
2022-01-17,138,0
2022-01-17,282,0
2022-01-17,113,0
2022-01-17,150,0
2022-01-17,95,0
2022-01-17,14,0
2022-01-17,25,0
2022-01-17,130,0
2022-01-17,179,0
2022-01-17,7,0
2022-01-17,251,0
2022-01-17,27,0
2022-01-17,297,0
2022-01-17,227,0
2022-01-17,168,0
2022-01-17,21,0
2022-01-17,96,0
2022-01-17,113,0
2022-01-17,319,0
2022-01-17,34,0
2022-01-17,338,0
2022-01-17,184,0
2022-01-17,71,0
2022-01-17,285,0
2022-01-17,390,0
2022-01-17,118,0
2022-01-17,136,0
2022-01-17,161,0
2022-01-17,122,0
2022-01-17,174,0
2022-01-17,406,0
2022-01-17,147,0
2022-01-17,118,0
2022-01-17,187,0
2022-01-17,120,0
2022-01-17,162,0
2022-01-17,177,0
2022-01-17,72,0
2022-01-17,93,0
2022-01-17,136,0
2022-01-17,212,0
2022-01-17,8,0
2022-01-17,302,0
2022-01-17,214,0
2022-01-17,198,0
2022-01-17,85,0
2022-01-17,356,0
2022-01-17,73,0
2022-01-17,44,0
2022-01-17,183,0
2022-01-17,24,0
2022-01-17,73,0
2022-01-17,122,0
2022-01-17,141,0
2022-01-17,137,0
2022-01-17,55,0
2022-01-17,181,0
2022-01-17,306,0
2022-01-17,154,0
2022-01-17,160,0
2022-01-17,123,0
2022-01-17,14,0
2022-01-17,87,0
2022-01-17,61,0
2022-01-17,15,0
2022-01-17,9,0
2022-01-17,28,0
2022-01-17,36,0
2022-01-17,89,0
2022-01-17,146,0
2022-01-17,33,0
2022-01-17,233,0
2022-01-17,173,0
2022-01-17,25,0
2022-01-17,68,0
2022-01-17,161,0
2022-01-18,123,0
2022-01-18,6,0
2022-01-18,70,0
2022-01-18,93,0
2022-01-18,59,0
2022-01-18,145,0
2022-01-18,101,0
2022-01-18,238,0
2022-01-18,248,0
2022-01-18,279,0
2022-01-18,164,0
2022-01-18,95,0
2022-01-18,22,0
2022-01-18,25,0
2022-01-18,266,0
2022-01-18,48,0
2022-01-18,35,0
2022-01-18,168,0
2022-01-18,34,0
2022-01-18,206,0
2022-01-18,49,0
2022-01-18,31,0
2022-01-18,149,0
2022-01-18,94,0
2022-01-18,35,0
2022-01-18,218,0
2022-01-18,336,0
2022-01-18,1,0
2022-01-18,456,1
2022-01-18,70,0
2022-01-18,404,0
2022-01-18,160,0
2022-01-18,119,0
2022-01-18,246,0
2022-01-18,46,0
2022-01-18,72,0
2022-01-18,38,0
2022-01-18,106,0
2022-01-18,59,0
2022-01-18,268,0
2022-01-18,221,0
2022-01-18,251,0
2022-01-18,82,0
2022-01-18,352,0
2022-01-18,46,0
2022-01-18,190,0
2022-01-18,257,0
2022-01-18,115,0
2022-01-18,151,0
2022-01-18,383,0
2022-01-18,163,0
2022-01-18,420,0
2022-01-18,62,0
2022-01-18,200,0
2022-01-18,56,0
2022-01-18,67,0
2022-01-18,98,0
2022-01-18,180,0
2022-01-18,160,0
2022-01-18,121,0
2022-01-18,375,0
2022-01-18,56,0
2022-01-18,368,0
2022-01-18,37,0
2022-01-18,178,0
2022-01-18,20,0
2022-01-18,107,0
2022-01-18,109,0
2022-01-18,2,0
2022-01-18,55,0
2022-01-18,126,0
2022-01-18,24,0
2022-01-18,76,0
2022-01-18,329,0
2022-01-18,57,0
2022-01-18,113,0
2022-01-18,30,0
2022-01-18,173,0
2022-01-18,20,0
2022-01-18,69,0
2022-01-18,40,0
2022-01-18,74,0
2022-01-18,118,0
2022-01-18,327,0
2022-01-18,69,0
2022-01-18,211,0
2022-01-18,14,0
2022-01-18,208,0
2022-01-18,173,0
2022-01-18,204,0
2022-01-18,78,0
2022-01-18,17,0
2022-01-18,23,0
2022-01-18,102,0
2022-01-18,256,0
2022-01-18,237,0
2022-01-18,160,0
2022-01-18,84,0
2022-01-18,194,0
2022-01-18,209,0
2022-01-19,211,0
2022-01-19,152,0
2022-01-19,132,0
2022-01-19,362,0
2022-01-19,189,0
2022-01-19,12,0
2022-01-19,116,0
2022-01-19,24,0
2022-01-19,82,0
2022-01-19,119,0
2022-01-19,149,0
2022-01-19,160,0
2022-01-19,28,0
2022-01-19,88,0
2022-01-19,226,0
2022-01-19,0,0
2022-01-19,246,0
2022-01-19,441,1
2022-01-19,100,0
2022-01-19,61,0
2022-01-19,89,0
2022-01-19,414,0
2022-01-19,160,0
2022-01-19,207,0
2022-01-19,97,0
2022-01-19,89,0
2022-01-19,328,0
2022-01-19,61,0
2022-01-19,138,0
2022-01-19,155,0
2022-01-19,56,0
2022-01-19,180,0
2022-01-19,157,0
2022-01-19,209,0
2022-01-19,388,0
2022-01-19,64,0
2022-01-19,126,0
2022-01-19,328,0
2022-01-19,62,0
2022-01-19,67,0
2022-01-19,368,0
2022-01-19,40,0
2022-01-19,76,0
2022-01-19,86,0
2022-01-19,68,0
2022-01-19,103,0
2022-01-19,307,0
2022-01-19,135,0
2022-01-19,47,0
2022-01-19,136,0
2022-01-19,134,0
2022-01-19,50,0
2022-01-19,140,0
2022-01-19,295,0
2022-01-19,49,0
2022-01-19,37,0
2022-01-19,446,1
2022-01-19,28,0
2022-01-19,206,0
2022-01-19,5,0
2022-01-19,116,0
2022-01-19,112,0
2022-01-19,154,0
2022-01-19,92,0
2022-01-19,190,0
2022-01-19,34,0
2022-01-19,76,0
2022-01-19,5,0
2022-01-19,112,0
2022-01-19,89,0
2022-01-19,155,0
2022-01-19,6,0
2022-01-19,191,0
2022-01-19,140,0
2022-01-19,67,0
2022-01-19,115,0
2022-01-19,120,0
2022-01-19,19,0
2022-01-19,33,0
2022-01-19,75,0
2022-01-19,186,0
2022-01-19,335,0
2022-01-19,251,0
2022-01-19,2,0
2022-01-19,49,0
2022-01-19,170,0
2022-01-19,41,0
2022-01-19,51,0
2022-01-19,87,0
2022-01-19,43,0
2022-01-19,269,0
2022-01-19,9,0
2022-01-19,97,0
2022-01-19,392,0
2022-01-19,370,0
2022-01-19,57,0
2022-01-19,90,0
2022-01-19,165,0
2022-01-19,289,0
2022-01-19,164,0
2022-01-20,79,0
2022-01-20,192,0
2022-01-20,67,0
2022-01-20,12,0
2022-01-20,460,1
2022-01-20,138,0
2022-01-20,204,0
2022-01-20,48,0
2022-01-20,211,0
2022-01-20,165,0
2022-01-20,296,0
2022-01-20,191,0
2022-01-20,57,0
2022-01-20,34,0
2022-01-20,304,0
2022-01-20,163,0
2022-01-20,347,0
2022-01-20,100,0
2022-01-20,11,0
2022-01-20,51,0
2022-01-20,224,0
2022-01-20,142,0
2022-01-20,163,0
2022-01-20,337,0
2022-01-20,135,0
2022-01-20,28,0
2022-01-20,87,0
2022-01-20,188,0
2022-01-20,346,0
2022-01-20,171,0
2022-01-20,8,0
2022-01-20,36,0
2022-01-20,47,0
2022-01-20,228,0
2022-01-20,0,0
2022-01-20,160,0
2022-01-20,163,0
2022-01-20,227,0
2022-01-20,110,0
2022-01-20,161,0
2022-01-20,19,0
2022-01-20,153,0
2022-01-20,132,0
2022-01-20,3,0
2022-01-20,306,0
2022-01-20,193,0
2022-01-20,181,0
2022-01-20,198,0
2022-01-20,469,1
2022-01-20,471,1
2022-01-20,156,0
2022-01-20,28,0
2022-01-20,59,0
2022-01-20,127,0
2022-01-20,25,0
2022-01-20,266,0
2022-01-20,192,0
2022-01-20,176,0
2022-01-20,115,0
2022-01-20,17,0
2022-01-20,47,0
2022-01-20,78,0
2022-01-20,117,0
2022-01-20,387,0
2022-01-20,259,0
2022-01-20,39,0
2022-01-20,114,0
2022-01-20,79,0
2022-01-20,200,0
2022-01-20,48,0
2022-01-20,285,0
2022-01-20,193,0
2022-01-20,208,0
2022-01-20,31,0
2022-01-20,6,0
2022-01-20,212,0
2022-01-20,75,0
2022-01-20,11,0
2022-01-20,108,0
2022-01-20,210,0
2022-01-20,85,0
2022-01-20,326,0
2022-01-20,211,0
2022-01-20,130,0
2022-01-20,80,0
2022-01-20,196,0
2022-01-20,44,0
2022-01-20,75,0
2022-01-20,37,0
2022-01-20,63,0
2022-01-20,5,0
2022-01-20,236,0
2022-01-20,157,0
2022-01-20,163,0
2022-01-20,55,0
2022-01-20,8,0
2022-01-20,326,0
2022-01-20,26,0
2022-01-20,264,0
2022-01-20,23,0
2022-01-21,390,0
2022-01-21,171,0
2022-01-21,56,0
2022-01-21,79,0
2022-01-21,76,0
2022-01-21,125,0
2022-01-21,95,0
2022-01-21,17,0
2022-01-21,137,0
2022-01-21,74,0
2022-01-21,30,0
2022-01-21,183,0
2022-01-21,26,0
2022-01-21,165,0
2022-01-21,65,0
2022-01-21,168,0
2022-01-21,189,0
2022-01-21,213,0
2022-01-21,46,0
2022-01-21,10,0
2022-01-21,17,0
2022-01-21,49,0
2022-01-21,147,0
2022-01-21,476,1
2022-01-21,5,0
2022-01-21,32,0
2022-01-21,344,0
2022-01-21,155,0
2022-01-21,428,0
2022-01-21,72,0
2022-01-21,39,0
2022-01-21,455,1
2022-01-21,16,0
2022-01-21,112,0
2022-01-21,80,0
2022-01-21,53,0
2022-01-21,0,0
2022-01-21,4,0
2022-01-21,171,0
2022-01-21,229,0
2022-01-21,301,0
2022-01-21,73,0
2022-01-21,60,0
2022-01-21,183,0
2022-01-21,387,0
2022-01-21,139,0
2022-01-21,155,0
2022-01-21,39,0
2022-01-21,114,0
2022-01-21,75,0
2022-01-21,347,0
2022-01-21,264,0
2022-01-21,133,0
2022-01-21,135,0
2022-01-21,111,0
2022-01-21,70,0
2022-01-21,160,0
2022-01-21,26,0
2022-01-21,8,0
2022-01-21,127,0
2022-01-21,69,0
2022-01-21,219,0
2022-01-21,6,0
2022-01-21,133,0
2022-01-21,97,0
2022-01-21,44,0
2022-01-21,81,0
2022-01-21,391,0
2022-01-21,11,0
2022-01-21,183,0
2022-01-21,60,0
2022-01-21,209,0
2022-01-21,67,0
2022-01-21,180,0
2022-01-21,91,0
2022-01-21,237,0
2022-01-21,260,0
2022-01-21,315,0
2022-01-21,256,0
2022-01-21,1,0
2022-01-21,33,0
2022-01-21,124,0
2022-01-21,85,0
2022-01-21,81,0
2022-01-21,125,0
2022-01-21,142,0
2022-01-21,8,0
2022-01-21,107,0
2022-01-21,19,0
2022-01-21,56,0
2022-01-21,57,0
2022-01-21,39,0
2022-01-21,55,0
2022-01-21,38,0
2022-01-21,36,0
2022-01-21,71,0
2022-01-21,297,0
2022-01-21,24,0
2022-01-21,89,0
2022-01-21,144,0
2022-01-22,191,0
2022-01-22,416,0
2022-01-22,100,0
2022-01-22,308,0
2022-01-22,27,0
2022-01-22,66,0
2022-01-22,15,0
2022-01-22,76,0
2022-01-22,222,0
2022-01-22,7,0
2022-01-22,13,0
2022-01-22,47,0
2022-01-22,48,0
2022-01-22,99,0
2022-01-22,43,0
2022-01-22,43,0
2022-01-22,77,0
2022-01-22,391,0
2022-01-22,449,1
2022-01-22,215,0
2022-01-22,60,0
2022-01-22,58,0
2022-01-22,74,0
2022-01-22,232,0
2022-01-22,54,0
2022-01-22,78,0
2022-01-22,51,0
2022-01-22,90,0
2022-01-22,92,0
2022-01-22,206,0
2022-01-22,67,0
2022-01-22,64,0
2022-01-22,64,0
2022-01-22,7,0
2022-01-22,324,0
2022-01-22,284,0
2022-01-22,128,0
2022-01-22,118,0
2022-01-22,422,0
2022-01-22,29,0
2022-01-22,156,0
2022-01-22,76,0
2022-01-22,115,0
2022-01-22,112,0
2022-01-22,324,0
2022-01-22,360,0
2022-01-22,86,0
2022-01-22,28,0
2022-01-22,141,0
2022-01-22,55,0
2022-01-22,170,0
2022-01-22,482,1
2022-01-22,19,0
2022-01-22,40,0
2022-01-22,158,0
2022-01-22,143,0
2022-01-22,150,0
2022-01-22,175,0
2022-01-22,283,0
2022-01-22,119,0
2022-01-22,155,0
2022-01-22,7,0
2022-01-22,76,0
2022-01-22,31,0
2022-01-22,111,0
2022-01-22,263,0
2022-01-22,124,0
2022-01-22,231,0
2022-01-22,64,0
2022-01-22,169,0
2022-01-22,150,0
2022-01-22,124,0
2022-01-22,196,0
2022-01-22,180,0
2022-01-22,41,0
2022-01-22,234,0
2022-01-22,140,0
2022-01-22,325,0
2022-01-22,41,0
2022-01-22,42,0
2022-01-22,82,0
2022-01-22,52,0
2022-01-22,57,0
2022-01-22,46,0
2022-01-22,445,1
2022-01-22,374,0
2022-01-22,71,0
2022-01-22,337,0
2022-01-22,373,0
2022-01-22,398,0
2022-01-22,153,0
2022-01-22,52,0
2022-01-22,279,0
2022-01-22,44,0
2022-01-22,344,0
2022-01-22,49,0
2022-01-22,114,0
2022-01-22,85,0
2022-01-22,147,0
2022-01-22,77,0
2022-01-23,79,0
2022-01-23,104,0
2022-01-23,42,0
2022-01-23,137,0
2022-01-23,83,0
2022-01-23,97,0
2022-01-23,95,0
2022-01-23,54,0
2022-01-23,96,0
2022-01-23,32,0
2022-01-23,168,0
2022-01-23,33,0
2022-01-23,32,0
2022-01-23,17,0
2022-01-23,67,0
2022-01-23,55,0
2022-01-23,74,0
2022-01-23,106,0
2022-01-23,68,0
2022-01-23,6,0
2022-01-23,10,0
2022-01-23,2,0
2022-01-23,387,0
2022-01-23,157,0
2022-01-23,151,0
2022-01-23,151,0
2022-01-23,161,0
2022-01-23,101,0
2022-01-23,166,0
2022-01-23,278,0
2022-01-23,133,0
2022-01-23,64,0
2022-01-23,10,0
2022-01-23,121,0
2022-01-23,357,0
2022-01-23,79,0
2022-01-23,213,0
2022-01-23,194,0
2022-01-23,144,0
2022-01-23,66,0
2022-01-23,330,0
2022-01-23,86,0
2022-01-23,197,0
2022-01-23,68,0
2022-01-23,146,0
2022-01-23,26,0
2022-01-23,274,0
2022-01-23,41,0
2022-01-23,185,0
2022-01-23,244,0
2022-01-23,94,0
2022-01-23,325,0
2022-01-23,32,0
2022-01-23,326,0
2022-01-23,65,0
2022-01-23,72,0
2022-01-23,131,0
2022-01-23,105,0
2022-01-23,105,0
2022-01-23,200,0
2022-01-23,16,0
2022-01-23,120,0
2022-01-23,127,0
2022-01-23,341,0
2022-01-23,133,0
2022-01-23,5,0
2022-01-23,68,0
2022-01-23,8,0
2022-01-23,102,0
2022-01-23,331,0
2022-01-23,140,0
2022-01-23,2,0
2022-01-23,307,0
2022-01-23,95,0
2022-01-23,42,0
2022-01-23,56,0
2022-01-23,446,1
2022-01-23,69,0
2022-01-23,38,0
2022-01-23,236,0
2022-01-23,243,0
2022-01-23,404,0
2022-01-23,80,0
2022-01-23,99,0
2022-01-23,7,0
2022-01-23,10,0
2022-01-23,22,0
2022-01-23,386,0
2022-01-23,103,0
2022-01-23,162,0
2022-01-23,101,0
2022-01-23,94,0
2022-01-23,65,0
2022-01-23,63,0
2022-01-23,260,0
2022-01-23,31,0
2022-01-23,200,0
2022-01-23,5,0
2022-01-23,99,0
2022-01-23,92,0
2022-01-24,9,0
2022-01-24,139,0
2022-01-24,129,0
2022-01-24,74,0
2022-01-24,85,0
2022-01-24,238,0
2022-01-24,466,1
2022-01-24,62,0
2022-01-24,174,0
2022-01-24,3,0
2022-01-24,84,0
2022-01-24,51,0
2022-01-24,102,0
2022-01-24,20,0
2022-01-24,0,0
2022-01-24,7,0
2022-01-24,88,0
2022-01-24,123,0
2022-01-24,43,0
2022-01-24,29,0
2022-01-24,350,0
2022-01-24,166,0
2022-01-24,188,0
2022-01-24,13,0
2022-01-24,59,0
2022-01-24,68,0
2022-01-24,267,0
2022-01-24,68,0
2022-01-24,174,0
2022-01-24,71,0
2022-01-24,92,0
2022-01-24,85,0
2022-01-24,58,0
2022-01-24,87,0
2022-01-24,11,0
2022-01-24,217,0
2022-01-24,16,0
2022-01-24,44,0
2022-01-24,171,0
2022-01-24,4,0
2022-01-24,46,0
2022-01-24,267,0
2022-01-24,63,0
2022-01-24,16,0
2022-01-24,72,0
2022-01-24,105,0
2022-01-24,68,0
2022-01-24,100,0
2022-01-24,48,0
2022-01-24,314,0
2022-01-24,17,0
2022-01-24,75,0
2022-01-24,110,0
2022-01-24,84,0
2022-01-24,246,0
2022-01-24,44,0
2022-01-24,37,0
2022-01-24,52,0
2022-01-24,34,0
2022-01-24,6,0
2022-01-24,197,0
2022-01-24,189,0
2022-01-24,241,0
2022-01-24,34,0
2022-01-24,227,0
2022-01-24,239,0
2022-01-24,193,0
2022-01-24,76,0
2022-01-24,7,0
2022-01-24,59,0
2022-01-24,106,0
2022-01-24,102,0
2022-01-24,99,0
2022-01-24,68,0
2022-01-24,196,0
2022-01-24,3,0
2022-01-24,236,0
2022-01-24,165,0
2022-01-24,312,0
2022-01-24,190,0
2022-01-24,90,0
2022-01-24,135,0
2022-01-24,282,0
2022-01-24,107,0
2022-01-24,93,0
2022-01-24,80,0
2022-01-24,204,0
2022-01-24,184,0
2022-01-24,208,0
2022-01-24,60,0
2022-01-24,74,0
2022-01-24,84,0
2022-01-24,143,0
2022-01-24,92,0
2022-01-24,176,0
2022-01-24,26,0
2022-01-24,26,0
2022-01-24,86,0
2022-01-24,183,0
2022-01-24,66,0
2022-01-25,189,0
2022-01-25,241,0
2022-01-25,189,0
2022-01-25,24,0
2022-01-25,269,0
2022-01-25,77,0
2022-01-25,72,0
2022-01-25,16,0
2022-01-25,188,0
2022-01-25,119,0
2022-01-25,12,0
2022-01-25,36,0
2022-01-25,32,0
2022-01-25,197,0
2022-01-25,175,0
2022-01-25,141,0
2022-01-25,210,0
2022-01-25,280,0
2022-01-25,44,0
2022-01-25,22,0
2022-01-25,141,0
2022-01-25,23,0
2022-01-25,187,0
2022-01-25,234,0
2022-01-25,130,0
2022-01-25,154,0
2022-01-25,430,0
2022-01-25,302,0
2022-01-25,120,0
2022-01-25,246,0
2022-01-25,82,0
2022-01-25,206,0
2022-01-25,60,0
2022-01-25,37,0
2022-01-25,205,0
2022-01-25,94,0
2022-01-25,31,0
2022-01-25,89,0
2022-01-25,125,0
2022-01-25,231,0
2022-01-25,68,0
2022-01-25,174,0
2022-01-25,7,0
2022-01-25,103,0
2022-01-25,22,0
2022-01-25,184,0
2022-01-25,68,0
2022-01-25,30,0
2022-01-25,2,0
2022-01-25,80,0
2022-01-25,84,0
2022-01-25,310,0
2022-01-25,73,0
2022-01-25,216,0
2022-01-25,62,0
2022-01-25,278,0
2022-01-25,110,0
2022-01-25,112,0
2022-01-25,121,0
2022-01-25,346,0
2022-01-25,440,1
2022-01-25,112,0
2022-01-25,249,0
2022-01-25,72,0
2022-01-25,134,0
2022-01-25,221,0
2022-01-25,303,0
2022-01-25,211,0
2022-01-25,95,0
2022-01-25,26,0
2022-01-25,143,0
2022-01-25,325,0
2022-01-25,17,0
2022-01-25,133,0
2022-01-25,240,0
2022-01-25,159,0
2022-01-25,52,0
2022-01-25,316,0
2022-01-25,7,0
2022-01-25,22,0
2022-01-25,15,0
2022-01-25,68,0
2022-01-25,221,0
2022-01-25,251,0
2022-01-25,172,0
2022-01-25,14,0
2022-01-25,275,0
2022-01-25,155,0
2022-01-25,294,0
2022-01-25,328,0
2022-01-25,35,0
2022-01-25,14,0
2022-01-25,95,0
2022-01-25,14,0
2022-01-25,188,0
2022-01-25,232,0
2022-01-25,43,0
2022-01-25,53,0
2022-01-25,73,0
2022-01-25,18,0
2022-01-26,49,0
2022-01-26,11,0
2022-01-26,258,0
2022-01-26,85,0
2022-01-26,8,0
2022-01-26,147,0
2022-01-26,168,0
2022-01-26,153,0
2022-01-26,122,0
2022-01-26,48,0
2022-01-26,30,0
2022-01-26,70,0
2022-01-26,190,0
2022-01-26,217,0
2022-01-26,141,0
2022-01-26,27,0
2022-01-26,149,0
2022-01-26,109,0
2022-01-26,26,0
2022-01-26,324,0
2022-01-26,19,0
2022-01-26,52,0
2022-01-26,41,0
2022-01-26,266,0
2022-01-26,34,0
2022-01-26,402,0
2022-01-26,121,0
2022-01-26,225,0
2022-01-26,201,0
2022-01-26,106,0
2022-01-26,76,0
2022-01-26,222,0
2022-01-26,306,0
2022-01-26,161,0
2022-01-26,155,0
2022-01-26,282,0
2022-01-26,231,0
2022-01-26,107,0
2022-01-26,175,0
2022-01-26,37,0
